"SMILES","ID","is_active","SlogP","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumRings"
"O=P(O)(O)CC[C@@H]1C[C@@H](O)N(O)C1","C39097174",0,-0.4163000000000001,211.060959178,6,4,3,1
"O=S(=O)(O)[C@@H](O)c1ccc(O)c(O)c1","C39098218",0,-0.02350000000000002,220.004158976,6,4,2,1
"N=C1C=CC2=N[C@@H]([C@@H](O)[C@H](O)C(=O)O)NC2=C1","C39715495",0,-1.3634300000000001,237.074955832,7,5,3,2
"CCS[C@H]1O[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O","C39937094",0,-1.3683000000000005,238.051109168,6,4,3,1
"CC1(C)[C@H]([C@H](N)C(=O)O)CC[C@]1(C)C(=O)O","C34802152",0,0.9253999999999996,229.131408088,5,4,3,1
"Cc1nnc(O)c(/C(N)=N/O)c1C","C40217910",0,-0.10646000000000017,182.08037556,6,4,1,1
"NC(=O)CNC(=O)N1CSC[C@@H]1C(=O)O","C40531123",0,-1.3591999999999993,233.047026832,7,4,3,1
"CNC(=O)CNC(=O)N1C[C@@H](O)C[C@@H]1C(=O)O","C40566479",0,-2.038199999999998,245.10117058,8,4,3,1
"C[C@H]1CC[C@H](C(N)=O)CN1C(=O)N1C[C@H](O)C[C@H]1C(=O)O","C42439741",0,-0.787999999999998,299.14812077199997,8,4,2,2
"C[C@@H]1CC[C@@H](C(N)=O)CN1C(=O)N1C[C@H](O)C[C@H]1C(=O)O","C42439743",0,-0.787999999999998,299.14812077199997,8,4,2,2
"CNC(=O)[C@@H](C)NC(=O)N1C[C@@H](O)C[C@@H]1C(=O)O","C42575530",0,-1.6496999999999977,259.11682064400003,8,4,3,1
"CCO[C@@H]1O[C@@H](C(=O)O)[C@H](O)[C@H](O)[C@H]1O","C44168639",0,-2.084899999999999,222.073952788,7,4,3,1
"O=C1O[C@@H]([C@@H](O)C(=O)O)[C@@H](O)[C@H]1O","C33978596",0,-2.9209,192.02700259600002,7,4,2,1
"N[C@]1(C(=O)O)CC[C@@H]2[C@H](C(=O)O)[C@@H]21","C44672347",0,-0.4909000000000001,185.068807832,5,4,2,2
"O=C1NCCC[C@@H]1NC(=O)N1C[C@H](O)C[C@H]1C(=O)O","C50398211",0,-1.505599999999998,271.11682064400003,8,4,2,2
"O=C(O)[C@@H]1C[C@@H](O)CN1C(=O)N[C@@H]1CCCNC1=O","C50398212",0,-1.5055999999999983,271.11682064400003,8,4,2,2
"O=C(O)CNC(=O)N[C@@H]1CCCC[C@@H]1O","C52011326",0,-0.32630000000000065,216.111006992,6,4,3,1
"c1cc(sc1)S(=O)(=O)/N=C(/N)\[NH-]","C13808067",0,0.8037000000000001,203.99069201191,5,3,2,1
"Nc1nc(O)c(CC(=O)O)c(=O)[nH]1","C25578728",0,-1.3152,185.043655704,7,5,2,1
"N/C(CCCl)=N/S(N)(=O)=O","C05368875",0,-0.8239999999999998,185.002575176,5,4,3,0
"O=C(O)CNC=C1C(=O)NC(=S)NC1=O","C01052072",0,-1.9245999999999999,229.015726704,7,4,3,1
"Nc1cc2ccc(S(=O)(=O)O)cc2cc1N","C62722555",0,1.2509000000000001,238.04121318,5,5,1,2
"C[C@@]1(C(=O)O)N[C@@H](c2ccc(O)cc2O)[C@H]2C(=O)NC(=O)[C@H]21","C22078797",0,-0.5258000000000005,306.08518616799995,8,5,2,3
"CN1CCC2(CC1)NN=C(S)NN2","C49474072",0,-0.6934999999999998,201.10481647999998,5,3,0,2
"Cc1cc2cc([C@@H](c3nnnn3C3CCCC3)N3CCC[C@H](C)C3)c(=O)[nH]c2cc1C","C04160679",0,4.067840000000003,420.26375964399995,7,1,4,5
"Cc1ccc(C)c2[nH]c(=O)c([C@H](c3nnnn3C3CCCC3)N3CCC[C@H](C)C3)cc12","C04160708",0,4.067840000000003,420.263759644,7,1,4,5
"Cc1cccc(C)c1OCc1nc2c3c4c(sc3ncn2n1)C(C)(C)NC(C)(C)C4","C04309769",0,4.694240000000004,421.1936314840001,6,1,3,5
"O=C1NC(=O)N(CCc2ccccc2)C(=O)/C1=C/C1C[C@@H]2CCCN3CCC[C@H](C1)C23","C04619356",0,3.134500000000002,421.2365418520001,6,1,4,5
"Cc1ccc(N2C(=O)[C@H]3[C@@H]4CCCN4[C@]4(C(=O)Nc5ccc(F)cc54)[C@@H]3C2=O)cc1C","C04751412",0,2.8737400000000015,419.16451978399994,6,1,1,6
"C/C(=N\N1CCN(C)CC1)c1c(C(F)(F)F)[nH]n(-c2nc3ccccc3s2)c1=O","C08431933",0,2.7655000000000003,424.12931488799995,7,1,3,4
"Cc1ccc(C)c2[nH]c(=O)c([C@H](c3nnnn3C3CCCCC3)N3CCOCC3)cc12","C00894195",0,3.0582400000000014,422.2430242,8,1,4,5
"Cc1cc2cc([C@H](c3nnnn3C3CCCCC3)N3CCOCC3)c(=O)[nH]c2cc1C","C00893795",0,3.0582400000000014,422.2430241999999,8,1,4,5
"CC1(C)[C@H]([N+](=O)[O-])[C@@H](c2ccccc2Cl)N[C@@H](c2ccccc2Cl)[C@@H]1[N+](=O)[O-]","C08766886",0,4.695800000000004,423.075261448,7,1,4,3
"O=C1[C@@H]2[C@@H]3CCCN3[C@]3(C(=O)Nc4ccc(F)cc43)[C@@H]2C(=O)N1c1cc(C(F)(F)F)ccc1Cl","C09123929",0,3.9291000000000027,493.081631932,6,1,1,6
"O=C1[C@@H]2[C@@H]3CCCN3[C@]3(C(=O)Nc4ccc(Cl)cc43)[C@@H]2C(=O)N1c1ccc(Cl)cc1","C09216490",0,3.4246000000000008,441.064696764,6,1,1,6
"O=C(c1cccs1)[C@@H]1[C@@H](c2cccc([N+](=O)[O-])c2)[C@H]2CSCN2[C@]12C(=O)Nc1ccc(F)cc12","C09242762",0,4.614200000000003,495.072276276,7,1,4,6
"O=C1[C@@H]2[C@@H]3CCCN3[C@]3(C(=O)Nc4ccccc43)[C@@H]2C(=O)N1c1cc(Cl)ccc1Cl","C09332853",0,3.4246000000000016,441.064696764,6,1,1,6
"O=C(c1ccc(F)cc1)[C@H]1[C@H](c2ccc([N+](=O)[O-])cc2)[C@@H]2CSCN2[C@@]12C(=O)Nc1ccccc12","C09360542",0,4.552700000000003,489.11585534,7,1,4,6
"COc1cc(Cl)c(C)cc1N1C(=O)[C@@H]2[C@H]3CCCN3[C@@]3(C(=O)Nc4ccc(C)cc43)[C@@H]2C1=O","C09479203",0,3.3966400000000014,465.14553392799996,7,1,2,6
"O=c1c2c3c(sc2ncn1Cc1ccccn1)C[C@@H](NC1Cc2ccccc2C1)CC3","C15002177",0,3.515600000000002,428.167082388,5,1,4,6
"O=C1[C@@H]2[C@H]3CCCN3[C@]3(C(=O)Nc4ccc(Cl)cc43)[C@@H]2C(=O)N1c1cc(Cl)cc(Cl)c1","C02429702",0,4.078000000000002,475.025724412,6,1,1,6
"Cc1cc(C)c2c(c1)[C@@]1(C(=O)N2)[C@H]2C(=O)N(c3ccccc3Cl)C(=O)[C@@H]2[C@H]2CCCN21","C15999232",0,3.388040000000002,435.134969244,6,1,1,6
"Cc1c(Cl)ccc2c1NC(=O)[C@@]21[C@H]2C(=O)N(c3ccc4ccccc4c3)C(=O)[C@@H]2[C@H]2CCCN21","C15999301",0,4.232820000000003,471.134969244,6,1,1,7
"CN1C[C@@H](c2ccc([N+](=O)[O-])cc2)[C@@H](C(=O)c2ccccc2)[C@]12C(=O)Nc1ccccc12","C17057643",0,3.970500000000003,427.15320615200005,7,1,4,5
"COc1ccc(Cl)cc1N1C(=O)[C@H]2[C@H]3CCCN3[C@]3(C(=O)Nc4ccc(F)cc43)[C@@H]2C1=O","C09318341",0,2.9189000000000007,455.104811988,7,1,2,6
"Cc1cc(O)oc2cc(=NC=C(C#N)c3nc(-c4cccc([N+](=O)[O-])c4)cs3)ccc1-2","C19948416",0,4.895500000000003,430.0735759279999,8,1,4,4
"O=C(Nc1ccccc1)[C@@H]1[C@@H]2C(=O)N(c3ccccc3)C(=O)[C@@H]2[C@@H]2c3ccccc3C=CN12","C20331477",0,3.8407000000000027,435.158291532,6,1,3,6
"CN1CCN(S(=O)(=O)c2ccc3c(c2)[C@H]2C=CC[C@@H]2[C@@H](c2ccc4ccccc4c2)N3)CC1","C20708112",0,4.602400000000004,459.19804816800007,5,1,3,6
"O=[N+]([O-])c1cc2c(cc1CN1CCC(O)(c3ccc(Br)cc3)CC1)OCO2","C23282919",0,3.569600000000002,434.047733808,7,1,4,4
"CC(=O)N=c1ccc2c(COc3ccccc3I)cc(O)oc-2c1","C31656576",0,3.7208000000000023,434.9967559279999,5,1,3,3
"O[C@]1(c2ccccc2)CCN(Cc2nc(-c3cccnc3Cl)no2)[C@H]2CCCC[C@@H]21","C35360884",0,4.437300000000003,424.16660372,6,1,4,5
"O=C1CSc2sc3c(=O)n(C[C@H](c4cccs4)N4CCCCC4)cnc3c2N1","C35671613",0,3.7909000000000024,432.0748388800001,6,1,4,5
"Cc1ccc2c(c1)[C@@]1(C(=O)N2)[C@@H]2C(=O)N(c3ccc(F)c(Cl)c3)C(=O)[C@@H]2[C@@H]2CCCN21","C35843153",0,3.218720000000001,439.109897368,6,1,1,6
"O=C1[C@@H]2[C@H]3CCCN3[C@@]3(C(=O)Nc4ccccc43)[C@@H]2C(=O)N1c1cc(Cl)cc(Cl)c1","C06498945",0,3.4246000000000016,441.064696764,6,1,1,6
"CN1CCN([C@@H](c2cccc(Br)c2)c2sc3nc(-c4ccco4)nn3c2O)CC1","C22795330",0,3.855700000000004,473.05210798,7,1,4,5
"CC1=C2C(=NC3=C(C(=O)CC(C)(C)C3)[C@H]2c2c(Cl)nc3sccn23)N(C(C)(C)C)N1","C12576792",0,5.080800000000005,443.1546591320001,6,1,1,5
"Oc1ccc(Br)cc1/C=N/N1C(=S)N=N[C@H]1c1ccccc1Br","C38984858",0,5.002600000000002,451.89420614,5,1,3,3
"C[C@H]1C(/C=C(\C#N)C2N=c3ccccc3=N2)=C[C@@H](C)N1c1ccc(Cl)c(C(=O)O)c1","C39353245",0,3.290680000000002,418.11965352799996,6,1,4,4
"C[C@H]1C=C(/C=C(\C#N)C2N=c3ccccc3=N2)[C@H](C)N1c1ccc(Cl)c(C(=O)O)c1","C39353246",0,3.290680000000002,418.11965352799996,6,1,4,4
"C[C@@H](SC1=N[C@H]2N=c3ccccc3=C2N=N1)C(=O)Nc1ccc(Br)cc1","C39707766",0,3.0988000000000016,427.01024316800004,6,1,3,4
"Cc1ccc2c(c1)=C(O)[C@H](/C=N/[C@@H]1C(=O)N(c3ccccc3)N(c3ccccc3)[C@H]1C)C(=O)N=2","C39939754",0,2.7335200000000004,452.184840628,7,1,4,5
"Cc1cc(C)c2c(c1)[C@]1(C(=O)N2)[C@H]2C(=O)N(c3cccc(Cl)c3C)C(=O)[C@H]2[C@@H]2CCCN21","C35843321",0,3.696460000000002,449.150619308,6,1,1,6
"CCc1cccc2c1NC(=O)[C@]21[C@H]2C(=O)N(c3cccc4ccccc34)C(=O)[C@H]2[C@@H]2CCCN21","C35851743",0,3.833400000000003,451.18959166,6,1,2,7
"CCc1ccc2c(c1)[C@]1(C(=O)N2)[C@H]2C(=O)N(c3ccc(C)cc3C)C(=O)[C@H]2[C@@H]2CCCN21","C35852017",0,3.2970400000000017,429.205241724,6,1,2,6
"CCc1cccc2c1NC(=O)[C@]21[C@H]2C(=O)N(c3ccc(OC)cc3)C(=O)[C@H]2[C@@H]2CCCN21","C35804785",0,2.6888000000000005,431.18450628,7,1,3,6
"C[C@@H](C(=O)/N=c1/[nH]c(-c2ccc(F)c(F)c2)cs1)N1CCC(C(=O)N2CCCCCC2)CC1","C49650970",0,3.951800000000003,476.20575364,6,1,4,4
"Cc1ccc(C)c(N2CCN(C[C@H]3C(=O)O[C@@H]4CC5=CCC[C@H](C)[C@@]5(C)[C@@H](O)[C@H]34)CC2)c1","C08918570",0,3.710440000000003,438.28824307599996,5,1,3,5
"CC1=C(CN2Cc3ccccc3OC3(CCN(CC4=c5ccncc5=NC4)CC3)C2)[C@H](C)ON1","C52565813",0,1.7920000000000003,459.26342529600004,7,1,4,6
"O=c1cccc2n1C[C@@H]1C[C@H]2CN(Cc2c(O)ccc3c(Cc4ccccc4F)noc23)C1","C41584788",0,4.044300000000003,445.180169848,6,1,4,6
"Brc1ccc(OCC2=NN3C(=NN[C@H]3[C@@H]3C=c4ccccc4=N3)S2)cc1","C63281810",0,1.8729999999999998,427.01024316800004,6,1,4,5
"Cc1ccc(S(=O)(=O)/N=C2\N=c3ccccc3=N[C@@H]2Nc2ccc(C)c(F)c2)cc1","C39980229",0,2.9209400000000016,422.12127506800005,6,1,4,4
"C[C@@H]1c2c([nH]n(-c3nc4ccccc4s3)c2=O)CC(=O)N1CCC1=c2ccccc2=NC1","C63625821",0,2.0952,443.141595912,7,1,4,6
"COc1cc(/C=N/N2C(=S)N=N[C@@H]2c2cccc(C)c2)cc(Br)c1O","C38966046",0,4.557120000000003,418.00990881999996,6,1,4,3
"COc1ccc2c(c1)=C1CCN(C(=O)c3ccc(C)cc3)[C@@]3(C(=O)Nc4ccccc43)[C@H]1N=2","C65389346",0,2.5498200000000004,437.1739415960001,6,1,2,6
"N=C(N)c1cccc(OCCCOc2cccc(C(F)(F)F)c2)c1","C01565494",0,3.8373700000000035,338.124212444,4,3,7,2
"NS(=O)(=O)c1ccc(CCNCc2ccc(Br)cc2)cc1","C06702111",0,2.4288000000000007,368.019410884,4,3,6,2
"COc1cc(CNCc2ccc(C)cc2)cc(Br)c1OCC(N)=O","C07537924",0,2.92002,392.073554632,5,3,8,2
"CC(C)Cc1ccc([C@H](NCC(=O)NC(=O)NC(C)C)C(C)C)cc1","C07875332",0,3.4060000000000015,347.257277296,5,3,8,1
"CCN(CC)c1ccc([C@H]2N=C(N)Nc3nc4ccccc4n32)cc1","C04741629",0,3.169600000000001,334.190594704,6,3,4,4
"CCc1sc2ncnc(NCCCN)c2c1-c1ccc(C)cc1","C20324640",0,3.9898200000000026,326.156517704,4,3,6,3
"C[C@@H](O)CNCc1c(OCC(=O)NC(C)(C)C)ccc2ccccc12","C20872926",0,2.603700000000001,344.209992756,5,3,7,2
"CC(C)[C@H](NCCOc1ccc(S(N)(=O)=O)cc1)c1cccs1","C27368674",0,2.7612000000000005,354.10718456399997,5,3,8,2
"Nc1cc(CCCN2CCCC[C@@H]2CCO)ccc1N1CCCC1","C31919119",0,3.0385000000000018,331.262362676,4,3,7,3
"COC(=O)c1c(NC(=O)CN)sc2c1CC[C@H](C(C)(C)C)C2","C31960073",0,2.5829000000000004,324.150763628,5,3,3,2
"C[C@@H](NCc1ccc(Br)cc1)c1ccc(S(N)(=O)=O)cc1","C35230371",0,2.9473000000000003,368.019410884,4,3,5,2
"NC1(CNS(=O)(=O)c2ccc(Br)cc2)CCCCCC1","C36266747",0,2.7791000000000015,360.050711012,4,3,4,2
"CC(C)C[C@H](N)CNS(=O)(=O)c1ccc(Br)cc1Cl","C36298904",0,2.754200000000001,367.996088596,4,3,6,1
"Cc1ccc(Br)cc1S(=O)(=O)NC[C@H](N)CC(C)C","C36298928",0,2.4092200000000004,348.050711012,4,3,6,1
"C[C@@H](C(=O)Nc1c(Cl)cc(N)cc1Cl)N(C)[C@H](C)C1CC1","C36783014",0,3.632900000000003,329.106167652,4,3,5,2
"C[C@H](Nc1cc(S(N)(=O)=O)ccc1Cl)[C@@H]1CCCN(C)C1","C37138111",0,2.1296,331.112125624,5,3,4,2
"C[C@@H](Nc1cc(S(N)(=O)=O)ccc1Cl)[C@H]1CCCN(C)C1","C37138114",0,2.1296,331.112125624,5,3,4,2
"CC(C)N[C@](C)(C(N)=O)c1cc2cc(Br)ccc2o1","C37446515",0,2.8938000000000006,324.047339884,4,3,4,2
"CCOC(=O)c1ccc(NC(=O)[C@](C)(N)C2CC2)c(Br)c1","C37614977",0,2.691700000000001,354.057904568,5,3,5,2
"C[C@@H](NCc1cccc(S(N)(=O)=O)c1)c1ccc(Br)cc1","C37649844",0,2.947300000000001,368.019410884,4,3,5,2
"CCC[C@@](C)(N)C(=O)Nc1c(C)cc(Br)cc1OC","C37767023",0,3.222120000000001,328.078640012,4,3,5,1
"CC(C)(C)c1cc(CN(CCO)CCO)cc(C(C)(C)C)c1O","C02990483",0,2.773800000000002,323.246043916,4,3,6,1
"CS[C@@H]1CN([C@@H](CNO)c2ccc(Cc3ccccc3)cc2)CCN1","C39531120",0,2.8916000000000013,357.18748348400004,4,3,7,3
"CONC[C@@H](c1ccc(C)cc1)N1CCN[C@H](c2ccccc2O)C1","C39531547",0,2.5392200000000003,341.210327104,5,3,6,3
"CSNC[C@@H](c1ccc(-c2ccccc2)cc1)N1CCN[C@H](O)C1","C39533727",0,2.4859,343.17183342,4,3,6,3
"CN(c1ccccc1)c1ncnc(Nc2ccc(Cl)cn2)c1N","C40757723",0,3.6187000000000014,326.10467216000006,6,3,4,3
"COc1ccc2nc(C)cc(Nc3ccc(S(N)(=O)=O)cc3)c2c1","C41495547",0,2.94282,343.099062404,6,3,4,3
"CCN(CCOc1ccc(Br)cc1)C[C@H](C)/C(N)=N/O","C42445275",0,2.5322999999999998,343.08953904400005,5,3,8,1
"CCCc1cc(=O)[nH]c(S[C@H](c2cccs2)[C@@H](N)CC)n1","C43113048",0,3.3546000000000014,323.11260429200007,4,3,7,2
"NC[C@H](Oc1ccc2c(c1)CCC(=O)N2)c1cc(Br)cs1","C43288324",0,3.4741000000000017,366.0037608200001,4,3,4,3
"COC(=O)[C@H](N)Cc1cc(Br)c(Cl)c(Br)c1O","C44335220",0,2.6134,384.87159506,4,3,3,1
"N[C@@H](CO)Cc1c(Sc2ccc(Cl)cc2)nc2sccn12","C44464273",0,3.0625000000000018,339.026681748,4,3,5,3
"CC(C)CC(=O)N[C@@H](C(=O)NC1CC(C)(C)NC(C)(C)C1)C(C)C","C48363999",0,2.598700000000001,339.288577424,5,3,6,1
"CNC(=O)[C@H](CC(C)C)NCc1cccc(Br)c1O","C48797112",0,2.405,328.078640012,4,3,6,1
"CC[C@@](NCCCNC)(C(=O)O)c1ccc(Br)cc1","C48844781",0,2.3381000000000007,328.07864001200005,4,3,8,1
"C[C@@H](NS(=O)(=O)c1ccc(CCN)s1)c1ccc(Cl)s1","C49147468",0,3.003700000000001,349.99841840000005,4,3,6,2
"CC(C)[C@H](C)NC(=O)COc1ccc(Br)cc1C[C@H](C)N","C49309166",0,2.8783000000000003,356.10994014000005,4,3,7,1
"CCN[C@H](c1cccs1)c1cc2[nH]c(=O)[nH]c2cc1Br","C52094580",0,3.379100000000001,351.004095168,4,3,4,3
"CCCN[C@@H](c1cc2[nH]c(=O)[nH]c2cc1Br)C1CCCC1","C52094697",0,3.8496000000000024,351.09462442399996,4,3,5,3
"CCN[C@H](c1cc2[nH]c(=O)[nH]c2cc1Br)C(C)(C)CC","C54403063",0,3.7055000000000025,339.09462442399996,4,3,5,2
"CCOc1cc([C@@H](CN)N2C[C@@H](C)C[C@@H](C)C2)cc(Cl)c1O","C32087789",0,3.422000000000003,326.176105784,4,3,5,2
"CCN1CCC(CNC(=O)c2cc(N)c(F)cc2Br)CC1","C61089041",0,2.6321000000000003,357.085202612,4,3,4,2
"CN(CCOc1ccc(Br)cc1)c1cccc(C(=N)N)c1","C61951408",0,3.2483700000000004,347.0633242960001,4,3,6,2
"CN(CCOc1cccc(Br)c1)c1ccc(C(=N)N)cc1","C61951791",0,3.2483700000000004,347.0633242960001,4,3,6,2
"CN(CCOc1ccc(Br)cc1)c1ccc(C(=N)N)cc1","C61951797",0,3.2483700000000004,347.0633242960001,4,3,6,2
"CC(C)CNCc1ccc(Br)cc1N(CC(N)=O)C(C)C","C62737555",0,2.894800000000001,355.12592455199996,4,3,8,1
"Nc1cnc2ccc(Br)cc2c1NCCc1nccs1","C63133201",0,3.6906000000000017,348.0044295160001,4,3,4,3
"CC(C)C[C@@H]1N[C@@H](c2cccc(=O)[nH]2)N(c2cc(F)ccc2F)N1","C65525878",0,2.6383,334.1605177,5,3,4,3
"C[C@H](C(=O)Nc1sccc1C(N)=O)N1CCC[C@H](c2ccccc2)CC1","C66898339",0,3.4437000000000024,371.16674804,5,3,5,3
"CNS(=O)(=O)c1cccc(CNCc2c(O)ccc3ccccc23)c1","C66988799",0,2.7433000000000005,356.1194635,5,3,6,3
"CC1=CC(N(c2c1cccc2)CC(=O)c3ccc(cc3)[N+](=O)[O-])(C)C","C00208752",0,4.479600000000004,336.14739249999997,5,0,4,3
"COc1ccc(cc1)c2c3c(c(ncn3)N4CCCCCC4)sn2","C01370757",0,4.142300000000003,340.13578226,5,0,3,4
"Cc1ccc(c(c1)C)[C@@H]2N(CCS2)C(=O)c3ccc(c(c3)[N+](=O)[O-])C","C00690982",0,4.407860000000005,356.1194635,5,0,3,3
"Cc1ccc(cc1)n2c(=O)c3ccccc3n(c2=O)Cc4ccccc4C#N","C04904928",0,3.3808000000000025,367.13207678400005,5,0,3,4
"Cc1ccc(cc1)C2(CC(=NN2C(=O)C)C(=O)OC)c3ccc(cc3)C","C05014606",0,3.328240000000002,350.163042564,5,0,3,3
"c1ccc(c(c1)Cn2cnc3c(c2=O)cnn3c4ccc(cc4)Cl)Cl","C05139047",0,3.9373000000000022,370.038816364,5,0,3,4
"CCc1ccc(cc1)N2[C@H]3CS(=O)(=O)C[C@@H]3N(C2=O)c4cccc(c4)C","C04393649",0,3.169620000000002,370.135113564,5,0,3,4
"Cc1ccc(cc1)S(=O)(=O)n2c3ccc(cc3c4c2sc(n4)C)OC","C02325645",0,4.113440000000003,372.06023437199997,5,0,3,4
"CCOc1ccc(cc1S(=O)(=O)n2cnc3c2cc(c(c3)C)C)C","C02886226",0,3.597260000000002,344.1194635,5,0,4,3
"CCn1ccc(n1)C(=O)n2c(c(c(n2)C)C34CC5CC(C3)CC(C5)C4)C","C06490360",0,3.872640000000003,352.226311516,5,0,3,6
"Cc1ccc(cc1)S(=O)(=O)Oc2cc(=O)n3c4c2cccc4CCC3","C02551496",0,3.0238200000000015,355.08782902400003,5,0,3,4
"Cc1c(sc2c1c3nc(nn3cn2)c4ccc(cc4)OC(F)F)C","C02790873",0,4.224240000000002,346.069988444,5,0,3,4
"c1c(nc2n(c1=O)c3c(s2)CCCC3)COC(=O)C4CCCCC4","C07091134",0,3.258300000000002,346.135113564,5,0,3,4
"c1cc(c(cc1C=O)[N+](=O)[O-])Oc2ccc(cc2F)Br","C07983914",0,4.101200000000001,338.95424802400004,5,0,4,2
"CCc1ccccc1N2[C@@H]3CS(=O)(=O)C[C@H]3N(C2=O)c4ccc(cc4)C","C04387457",0,3.169620000000002,370.135113564,5,0,3,4
"Cc1ccc(cc1)c2nc(on2)CSc3c4ccsc4ncn3","C09315130",0,4.342020000000002,340.0452530040001,5,0,4,4
"C[C@@H](c1ccc(cc1)F)Sc2nnc3n2c4ccccc4c(=O)n3C","C09157515",0,3.5736000000000026,354.09506032,5,0,3,4
"Cc1ccc(cc1)n2c3c(c(cc(=O)n3Cc4ccccc4C#N)C)c(n2)C","C09724907",0,4.032440000000003,368.16371126,5,0,3,4
"Cc1ccc2nc(cn2c1)CSc3nncn3c4ccccc4C","C10243070",0,3.8241400000000025,335.120466544,5,0,4,4
"c1cc(ccc1OS(=O)(=O)c2ccc(s2)c3ccno3)Cl","C12368964",0,3.824200000000002,340.95832741600003,5,0,4,3
"Cc1ccc(cc1)C2=NN([C@@H](C2)c3ccc4c(c3)nccn4)C(=O)C(C)C","C12390697",0,4.271920000000003,358.179361324,5,0,3,4
"CC[C@@H]1c2ccsc2CCN1C(=O)/C=C/c3cccc(c3)[N+](=O)[O-]","C12894933",0,4.205500000000004,342.103813436,5,0,4,3
"CCn\1c2ccc(cc2s/c1=N\C(=O)c3ccnn3CC)SC","C13699370",0,3.4021000000000026,346.09220319599996,5,0,4,3
"Cc1cc(c(c(c1)C)SCc2nnc3n2c4ccccc4c(=O)n3C)C","C15483787",0,3.7987600000000024,364.13578226,5,0,3,4
"c1ccc2c(c1)C(=O)N(C2=O)COC(=O)c3csc4c3CCCC4","C16049807",0,3.0374000000000017,341.07217896000003,5,0,3,4
"Cc1cccn2c1nc(cc2=O)CSc3c(nc4ccccc4n3)C","C24772562",0,3.546840000000002,348.104482132,5,0,3,4
"COc1ccccc1n2c(=O)c3cc4c(nc3nc2SC)CCCC4","C28628482",0,3.3900000000000023,353.119797848,5,0,3,4
"CN(C)/C=C/1\C(=NN(C1=O)c2nc3ccccc3s2)c4ccccc4","C31969689",0,3.492700000000002,348.104482132,5,0,3,4
"CN(C)/C=N/c1nnc(s1)Sc2ccnc3c2ccc(c3)Cl","C04335997",0,4.112300000000002,349.022265064,5,0,4,3
"Cc1ccc(cc1)Cn2c3ccccc3c(=O)n(c2=O)Cc4ccco4","C04435412",0,3.161220000000002,346.13174243599997,5,0,4,4
"Cc1c(c(n(n1)c2c(c(c(c(c2F)F)C(F)(F)F)F)F)C)[N+](=O)[O-]","C39315288",0,3.9725400000000013,357.03482397199997,5,0,2,2
"Cc1cc(no1)CSC2=NC(=O)C3=C4CC[C@H](C[C@H]4SC3=N2)C","C39751770",0,3.7429200000000025,347.0762187840001,5,0,2,4
"Cc1ccc(cc1)c2nc(on2)[C@H]3CCC(=O)N3Cc4ccccc4F","C44432804",0,4.047820000000003,351.13830503599996,5,0,4,4
"CC\1=NN(C(=O)/C1=C\c2ccc(cc2)N(C)C)c3nc4ccccc4s3","C44857628",0,4.168400000000004,362.12013219600004,5,0,3,4
"c1ccc2c(c1)CCC[C@H]2Oc3c(cc(cn3)Br)[N+](=O)[O-]","C48760076",0,4.208700000000003,348.01095437600003,5,0,3,3
"c1ccc(cc1)[C@H]2c3cccn3CCN2Cc4cc(sc4)[N+](=O)[O-]","C54174395",0,4.063000000000003,339.10414778399996,5,0,4,4
"c1ccc(c(c1)c2nnc3n2CCCCC3)OC(=O)[C@H]4CCC=CC4","C55253265",0,3.933200000000003,337.179026976,5,0,3,4
"c1ccc(c(c1)CC(=O)N2CCC[C@H]2c3ccccc3Cl)[N+](=O)[O-]","C55778519",0,4.154400000000003,344.092770084,5,0,4,3
"Cc1ccccc1c2nc(on2)CN3CCN(CC3)c4ccccc4C","C57350651",0,3.6756400000000022,348.195011388,5,0,4,4
"CCn1cc(c(=O)c2c1cccc2)c3nc(no3)c4ccc(cc4)Cl","C57354768",0,4.391800000000003,351.07745436799996,5,0,3,4
"COc1ccccc1c2nc(cs2)CN3C(=O)c4ccccc4C3=O","C10252127",0,3.6149000000000022,350.072513308,5,0,4,4
"C[C@H]1CC[C@@H]([C@@H](C1)OC(=O)C2CCN(CC2)C(=O)N(C)C)C(C)C","C59249089",0,3.384000000000002,338.256942948,5,0,3,2
"Cc1c2cc(sc2n(n1)CC(C)C)C(=O)N3CCO[C@H]4[C@H]3CCCC4","C59309452",0,3.8458200000000025,361.182398104,5,0,3,4
"Cc1ccc2nc(cc(=O)n2c1)CSc3c(c(c4c(n3)CCC4)C)C#N","C22121606",0,3.359020000000002,362.12013219600004,5,0,3,4
"CCOC(=O)c1c(n(/c(=N/C(=O)c2c(cccc2F)F)/s1)C)C","C13139390",0,2.591020000000001,340.06931974800005,5,0,3,2
"c1ccc(cc1)[C@H]2[C@H]3[C@@H](C(=O)N(C3=O)c4ccccc4)ON2c5ccccc5","C13564329",0,3.737700000000003,370.131742436,5,0,3,5
"c1cnc(nc1)N2CCC[C@H](C2)C(=O)N(C3CCCC3)C4CCCC4","C63443026",0,3.4068000000000023,342.24196158,5,0,4,4
"CCC[C@@H]1[C@@H]2[C@@H](C(=O)N(C2=O)c3ccccc3)ON1c4ccccc4","C13152244",0,3.1651000000000016,336.1473925,5,0,4,4
